words,Disputed_49,Disputed_50,Disputed_51,Disputed_52,Disputed_53,Disputed_54,Disputed_55,Disputed_56,Disputed_57,Disputed_58,Disputed_62,Disputed_63,Hamilton_1,Hamilton_11,Hamilton_12,Hamilton_13,Hamilton_15,Hamilton_16,Hamilton_17,Hamilton_21,Hamilton_22,Hamilton_23,Hamilton_24,Hamilton_25,Hamilton_26,Hamilton_27,Hamilton_28,Hamilton_29,Hamilton_30,Hamilton_31,Hamilton_32,Hamilton_33,Hamilton_34,Hamilton_35,Hamilton_36,Hamilton_59,Hamilton_6,Hamilton_60,Hamilton_61,Hamilton_65,Hamilton_66,Hamilton_67,Hamilton_68,Hamilton_69,Hamilton_7,Hamilton_70,Hamilton_71,Hamilton_72,Hamilton_73,Hamilton_74,Hamilton_75,Hamilton_76,Hamilton_77,Hamilton_78,Hamilton_79,Hamilton_8,Hamilton_80,Hamilton_81,Hamilton_82,Hamilton_83,Hamilton_84,Hamilton_85,Hamilton_9,Jay_2,Jay_3,Jay_4,Jay_5,Madison_10,Madison_14,Madison_37,Madison_38,Madison_39,Madison_40,Madison_41,Madison_42,Madison_43,Madison_44,Madison_45,Madison_46,Madison_47,Madison_48,merged,Shared_18,Shared_19,Shared_20,TestCase_64
often,0.0,0.8857395925597874,0.0,0.5350454788657035,0.9140767824497258,0.0,0.0,0.0,0.0,0.471253534401508,0.0,0.32690421706440015,0.6138735420503376,0.7917656373713381,0.0,0.0,0.6428801028608164,1.9351717464925011,0.0,0.0,1.1182555213866368,0.0,0.0,0.0,0.8288437629506837,0.6720430107526882,0.6112469437652812,0.4436557231588288,0.5025125628140704,0.0,0.0,0.0,0.0,1.7559262510974538,0.33400133600534404,0.0,1.7809439002671414,0.0,0.0,1.4698677119059285,0.43572984749455335,0.0,0.0,0.33288948069241014,0.0,2.0802377414561666,1.1312217194570138,0.48496605237633367,2.0885547201336676,3.8797284190106693,1.0178117048346056,2.043944813490036,0.9910802775024776,0.0,0.0,1.9249278152069298,0.0,0.0,0.0,0.34083162917518744,0.0,0.36643459142543056,0.0,1.1841326228537594,1.3605442176870748,2.408187838651415,0.7293946024799417,0.6598482349059717,1.3831258644536653,0.0,0.0,0.0,0.0,0.27909572983533354,0.3563791874554526,0.0,0.3414134516899966,0.0,0.7575757575757576,0.3606202668589975,0.0,0.5254177331086002,0.9345794392523364,0.4816955684007707,0.6447453255963894,1.7167381974248925
degree,0.0,0.0,0.513874614594039,1.6051364365971108,0.9140767824497258,0.9896091044037606,1.9351717464925011,1.7878426698450536,0.0,0.471253534401508,0.4158004158004158,0.6538084341288003,0.0,0.0,0.9149130832570906,1.0131712259371835,0.0,0.4837929366231253,0.6257822277847309,1.4851485148514851,0.0,0.5452562704471101,0.0,0.496031746031746,0.8288437629506837,0.6720430107526882,0.0,0.8873114463176576,1.507537688442211,1.7016449234259785,0.0,0.0,0.0,1.3169446883230904,0.33400133600534404,0.5151983513652757,0.0,0.43878894251864853,0.0,0.4899559039686428,0.43572984749455335,0.0,1.304631441617743,0.9986684420772304,0.0,0.5943536404160475,1.1312217194570138,0.48496605237633367,0.0,0.0,1.5267175572519083,1.021972406745018,0.4955401387512388,0.0,0.0,0.48123195380173245,0.0,0.5069708491761723,0.0,0.34083162917518744,0.47147571900047147,1.099303774276292,0.4965243296921549,0.0,0.0,0.6020469596628537,1.4587892049598834,1.3196964698119433,0.4610419548178884,0.7285974499089253,0.2983293556085919,0.0,0.9810333551340745,0.0,0.0,0.28826751225136926,0.0,1.3940520446096654,0.3787878787878788,0.0,0.5277044854881267,0.5202155773352477,0.4672897196261682,0.0,1.2894906511927788,0.8583690987124463
certain,0.5938242280285035,0.0,1.027749229188078,0.0,0.4570383912248629,0.4948045522018803,1.9351717464925011,0.5959475566150179,0.0,0.942507068803016,0.4158004158004158,0.32690421706440015,1.8416206261510129,0.7917656373713381,0.0,1.0131712259371835,0.3214400514304082,0.4837929366231253,0.0,0.0,0.2795638803466592,0.5452562704471101,0.49333991119881604,0.0,0.41442188147534187,0.0,0.0,0.4436557231588288,0.5025125628140704,1.1344299489506524,0.6609385327164573,0.5830903790087464,0.0,0.0,1.3360053440213762,0.0,0.0,0.43878894251864853,0.0,1.9598236158745712,0.43572984749455335,0.0,0.0,0.33288948069241014,0.42955326460481097,0.0,0.5656108597285069,1.454898157129001,0.0,0.0,0.0,0.510986203372509,0.0,0.3243593902043464,0.0,0.48123195380173245,0.0,0.25348542458808615,0.639386189258312,1.0224948875255624,0.7072135785007072,0.7328691828508611,0.4965243296921549,1.7761989342806395,0.0,0.6020469596628537,0.0,0.6598482349059717,0.4610419548178884,0.7285974499089253,1.1933174224343677,0.379794910748196,0.3270111183780249,0.5581914596706671,1.069137562366358,0.28826751225136926,0.0,0.929368029739777,0.7575757575757576,0.721240533717995,0.0,0.5150134215618952,0.4672897196261682,0.9633911368015414,1.9342359767891684,0.42918454935622313
proportion,1.187648456057007,0.8857395925597874,0.513874614594039,0.0,1.3711151736745886,1.9792182088075212,2.4189646831156266,0.5959475566150179,0.889284126278346,0.471253534401508,0.4158004158004158,0.6538084341288003,0.0,0.39588281868566905,0.9149130832570906,0.0,0.3214400514304082,0.9675858732462506,1.2515644555694618,1.4851485148514851,0.8386916410399776,0.0,0.49333991119881604,0.0,0.0,0.6720430107526882,0.6112469437652812,0.0,0.5025125628140704,0.0,0.0,0.0,1.3380909901873326,2.1949078138718177,0.33400133600534404,0.0,0.0,0.43878894251864853,0.0,0.0,0.43572984749455335,0.0,0.0,0.0,1.288659793814433,0.2971768202080238,1.1312217194570138,0.0,1.2531328320802004,1.9398642095053347,2.035623409669211,0.510986203372509,0.0,0.0,0.0,0.48123195380173245,0.4035512510088781,0.25348542458808615,0.0,0.17041581458759372,0.23573785950023574,0.0,0.0,0.0,0.6802721088435374,0.6020469596628537,0.0,1.9795447047179149,0.0,0.36429872495446264,0.2983293556085919,1.1393847322445878,0.0,0.5581914596706671,0.0,0.28826751225136926,0.3414134516899966,0.929368029739777,1.5151515151515151,0.0,0.5277044854881267,0.5150134215618952,0.0,0.0,0.0,0.8583690987124463
never,0.5938242280285035,0.8857395925597874,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,0.0,0.471253534401508,0.0,0.9807126511932004,0.6138735420503376,0.0,0.4574565416285453,1.0131712259371835,0.3214400514304082,0.4837929366231253,0.6257822277847309,0.0,0.8386916410399776,0.5452562704471101,0.49333991119881604,0.496031746031746,0.41442188147534187,0.0,0.6112469437652812,0.4436557231588288,0.5025125628140704,0.0,0.0,0.0,0.0,1.7559262510974538,0.33400133600534404,2.060793405461103,0.8904719501335707,1.7551557700745941,1.9329896907216495,0.4899559039686428,0.43572984749455335,0.0,0.6523157208088715,0.33288948069241014,0.0,0.2971768202080238,0.0,0.48496605237633367,0.4177109440267335,0.9699321047526673,0.0,0.0,0.4955401387512388,0.9730781706130393,2.846299810246679,0.0,0.8071025020177562,0.5069708491761723,0.0,0.34083162917518744,0.47147571900047147,0.36643459142543056,0.4965243296921549,0.5920663114268797,0.6802721088435374,1.2040939193257074,0.0,0.6598482349059717,1.3831258644536653,1.092896174863388,0.5966587112171838,0.0,0.6540222367560498,1.1163829193413342,0.0,0.28826751225136926,0.0,0.0,0.0,1.0818608005769925,1.5831134564643798,0.5150134215618952,1.4018691588785046,0.0,1.9342359767891684,0.0
nation,1.7814726840855108,0.0,0.0,0.0,0.4570383912248629,0.0,0.4837929366231253,1.7878426698450536,0.444642063139173,0.0,1.6632016632016633,0.0,0.0,1.5835312747426762,0.9149130832570906,0.0,0.3214400514304082,0.4837929366231253,1.2515644555694618,0.0,1.6773832820799552,0.5452562704471101,0.9866798223976321,0.496031746031746,0.8288437629506837,0.0,0.0,0.8873114463176576,0.5025125628140704,0.5672149744753262,0.0,0.0,0.44603033006244425,0.0,0.0,0.5151983513652757,1.3357079252003563,0.0,0.0,0.9799118079372856,0.8714596949891067,0.0,0.0,1.3315579227696406,0.42955326460481097,0.2971768202080238,0.0,1.9398642095053347,0.4177109440267335,0.0,1.0178117048346056,0.510986203372509,0.0,0.0,0.0,0.48123195380173245,0.4035512510088781,0.5069708491761723,0.0,0.0,0.47147571900047147,0.7328691828508611,0.0,2.368265245707519,1.3605442176870748,0.6020469596628537,1.4587892049598834,0.0,0.0,0.0,0.0,1.89897455374098,0.0,1.3954786491766675,0.7127583749109052,0.0,0.6828269033799932,0.0,0.7575757575757576,0.0,0.0,0.5098112657885427,0.0,0.4816955684007707,0.0,0.8583690987124463
last,1.187648456057007,0.8857395925597874,0.0,1.070090957731407,0.4570383912248629,0.0,0.4837929366231253,0.0,1.778568252556692,0.0,0.8316008316008316,0.32690421706440015,0.0,0.0,0.0,0.0,1.2857602057216329,0.0,0.6257822277847309,0.49504950495049505,1.397819401733296,0.5452562704471101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9828155981493722,1.1661807580174928,1.784121320249777,0.8779631255487269,0.0,1.5455950540958268,0.8904719501335707,0.0,0.0,0.4899559039686428,0.8714596949891067,1.7921146953405018,0.0,0.33288948069241014,0.0,0.8915304606240713,0.5656108597285069,0.48496605237633367,0.4177109440267335,0.0,0.0,0.510986203372509,0.0,1.2974375608173856,0.0,0.48123195380173245,0.8071025020177562,1.2674271229404308,1.278772378516624,0.5112474437627812,0.23573785950023574,0.0,0.0,0.0,0.0,0.6020469596628537,0.0,0.0,0.0,0.36429872495446264,0.0,0.759589821496392,0.0,0.0,0.3563791874554526,0.0,1.0242403550699897,0.929368029739777,1.1363636363636362,1.0818608005769925,0.5277044854881267,0.5046091100151903,1.4018691588785046,0.9633911368015414,0.6447453255963894,0.0
also,0.5938242280285035,0.8857395925597874,0.513874614594039,1.070090957731407,1.8281535648994516,0.4948045522018803,0.4837929366231253,0.5959475566150179,0.444642063139173,0.471253534401508,0.4158004158004158,0.9807126511932004,0.0,0.39588281868566905,0.4574565416285453,1.0131712259371835,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.49333991119881604,0.496031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151983513652757,0.0,0.0,0.6443298969072165,0.4899559039686428,0.8714596949891067,0.0,1.304631441617743,0.6657789613848203,0.0,0.0,0.5656108597285069,0.0,0.4177109440267335,1.9398642095053347,0.5089058524173028,0.510986203372509,0.9910802775024776,0.3243593902043464,0.0,0.48123195380173245,0.4035512510088781,0.0,0.0,0.34083162917518744,1.1786892975011787,0.7328691828508611,0.4965243296921549,1.1841326228537594,2.0408163265306123,1.2040939193257074,1.4587892049598834,0.0,0.4610419548178884,1.092896174863388,0.8949880668257757,0.379794910748196,0.9810333551340745,0.27909572983533354,0.0,0.8648025367541078,0.6828269033799932,0.929368029739777,0.3787878787878788,3.2455824017309776,0.5277044854881267,0.5046091100151903,0.0,0.0,1.2894906511927788,0.8583690987124463
others,1.187648456057007,1.7714791851195748,1.541623843782117,0.0,0.0,0.9896091044037606,0.0,0.5959475566150179,0.0,0.471253534401508,0.4158004158004158,0.9807126511932004,0.0,0.39588281868566905,0.0,0.0,0.0,0.0,1.2515644555694618,0.49504950495049505,1.397819401733296,0.0,0.0,0.0,1.2432656444260257,0.0,0.6112469437652812,0.0,0.0,0.0,0.6609385327164573,0.0,0.44603033006244425,0.8779631255487269,0.33400133600534404,0.0,0.8904719501335707,0.43878894251864853,0.0,0.0,0.43572984749455335,0.0,0.0,0.0,2.577319587628866,0.5943536404160475,0.0,0.0,0.0,0.9699321047526673,0.5089058524173028,0.510986203372509,0.4955401387512388,0.0,0.0,0.0,0.4035512510088781,0.25348542458808615,0.0,0.8520790729379687,0.0,0.36643459142543056,0.4965243296921549,0.5920663114268797,2.0408163265306123,1.8061408789885611,2.1881838074398248,0.0,0.9220839096357768,0.7285974499089253,0.5966587112171838,0.379794910748196,0.0,0.5581914596706671,0.3563791874554526,0.8648025367541078,0.3414134516899966,0.0,0.0,0.3606202668589975,2.1108179419525066,0.5046091100151903,1.4018691588785046,0.0,2.5789813023855577,1.2875536480686696
objection,2.375296912114014,0.0,0.0,0.0,0.0,0.9896091044037606,0.9675858732462506,0.5959475566150179,1.778568252556692,1.885014137606032,0.0,0.0,0.0,0.0,0.0,2.026342451874367,0.0,0.4837929366231253,0.6257822277847309,0.9900990099009901,0.0,0.0,1.9733596447952642,0.496031746031746,0.41442188147534187,0.0,1.8337408312958434,0.0,0.0,0.5672149744753262,0.0,0.0,0.0,0.0,1.3360053440213762,1.5455950540958268,0.0,0.8775778850372971,0.6443298969072165,0.9799118079372856,2.6143790849673203,0.0,0.6523157208088715,0.0,0.0,0.0,0.0,0.0,0.4177109440267335,0.0,3.0534351145038165,0.0,0.9910802775024776,0.3243593902043464,0.0,0.9624639076034649,0.8071025020177562,0.7604562737642585,0.0,0.6816632583503749,0.9429514380009429,0.0,0.4965243296921549,0.0,0.0,0.0,0.0,0.0,0.9220839096357768,0.0,0.8949880668257757,0.759589821496392,0.6540222367560498,1.1163829193413342,0.3563791874554526,0.28826751225136926,0.6828269033799932,0.4646840148698885,0.0,0.3606202668589975,0.0,0.5046091100151903,0.0,0.0,0.0,0.0
judiciary,1.7814726840855108,0.0,1.027749229188078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795638803466592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33400133600534404,0.0,0.0,0.0,0.0,0.4899559039686428,1.3071895424836601,0.0,0.0,0.0,0.0,0.0,1.6968325791855203,0.48496605237633367,0.4177109440267335,0.0,0.0,0.0,0.0,3.892312682452157,0.9487666034155597,0.0,3.228410008071025,1.2674271229404308,5.115089514066496,0.6816632583503749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36429872495446264,0.8949880668257757,0.379794910748196,0.0,0.0,0.0,0.0,0.6828269033799932,0.929368029739777,0.0,8.65488640461594,4.749340369393139,0.5046091100151903,0.0,0.4816955684007707,0.0,0.0
object,0.0,0.8857395925597874,0.0,0.0,0.4570383912248629,0.4948045522018803,0.0,1.1918951132300357,0.0,0.471253534401508,0.8316008316008316,0.32690421706440015,0.6138735420503376,0.7917656373713381,0.4574565416285453,1.0131712259371835,0.3214400514304082,0.4837929366231253,0.6257822277847309,0.49504950495049505,0.5591277606933184,0.5452562704471101,0.49333991119881604,0.0,0.0,0.0,0.0,0.8873114463176576,0.5025125628140704,0.5672149744753262,0.0,1.1661807580174928,0.44603033006244425,0.43898156277436345,0.33400133600534404,0.5151983513652757,0.44523597506678536,1.3163668275559457,0.0,0.4899559039686428,0.43572984749455335,0.5973715651135005,0.6523157208088715,0.0,0.42955326460481097,0.5943536404160475,0.0,0.9699321047526673,0.4177109440267335,0.9699321047526673,0.0,1.021972406745018,0.9910802775024776,0.0,0.0,0.0,0.4035512510088781,0.25348542458808615,0.0,0.5112474437627812,0.7072135785007072,0.7328691828508611,0.9930486593843098,1.7761989342806395,0.0,0.6020469596628537,0.0,0.9897723523589574,0.9220839096357768,1.4571948998178506,0.5966587112171838,0.0,1.3080444735120995,0.8372871895060006,0.3563791874554526,0.28826751225136926,1.3656538067599864,0.929368029739777,0.3787878787878788,0.3606202668589975,0.0,0.5046091100151903,0.0,0.0,0.0,0.8583690987124463
local,0.0,0.0,0.0,0.0,0.9140767824497258,0.0,0.4837929366231253,6.5554231227651965,0.0,0.942507068803016,0.0,0.0,0.6138735420503376,0.39588281868566905,0.0,0.0,0.3214400514304082,0.4837929366231253,2.5031289111389237,0.0,0.5591277606933184,0.5452562704471101,0.0,0.992063492063492,0.0,0.0,0.0,0.0,0.0,0.5672149744753262,1.3218770654329146,0.5830903790087464,0.44603033006244425,0.0,2.6720106880427523,1.0303967027305514,0.0,0.43878894251864853,1.9329896907216495,0.0,0.0,0.0,0.0,0.0,0.42955326460481097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4955401387512388,0.0,0.0,0.0,0.4035512510088781,1.0139416983523446,1.278772378516624,0.17041581458759372,0.23573785950023574,0.7328691828508611,0.9930486593843098,0.0,1.3605442176870748,0.0,1.4587892049598834,1.649620587264929,0.0,1.4571948998178506,0.2983293556085919,1.1393847322445878,0.0,0.0,0.0,0.8648025367541078,0.6828269033799932,1.858736059479554,1.893939393939394,0.0,0.0,0.4994069542418378,0.0,0.9633911368015414,0.0,0.0
department,2.375296912114014,0.0,5.138746145940391,0.0,0.0,0.0,0.0,0.0,0.0,0.471253534401508,0.0,0.32690421706440015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452562704471101,0.0,0.0,0.41442188147534187,0.0,0.0,0.0,0.0,0.0,0.0,0.5830903790087464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4899559039686428,0.0,1.194743130227001,0.0,0.0,0.0,1.188707280832095,0.0,0.48496605237633367,0.835421888053467,0.0,0.5089058524173028,0.0,0.4955401387512388,0.6487187804086928,0.0,0.0,0.4035512510088781,0.5069708491761723,0.639386189258312,0.0,0.23573785950023574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966587112171838,0.379794910748196,0.0,0.0,0.3563791874554526,0.0,0.3414134516899966,0.4646840148698885,0.0,14.424810674359898,5.277044854881266,0.49420479846848536,0.0,0.0,0.0,0.42918454935622313
out,1.187648456057007,0.0,0.0,0.0,0.0,0.0,0.4837929366231253,0.0,0.0,0.0,1.2474012474012475,0.6538084341288003,0.6138735420503376,0.0,0.4574565416285453,1.0131712259371835,0.3214400514304082,0.0,0.6257822277847309,0.49504950495049505,0.0,0.0,0.49333991119881604,0.0,0.8288437629506837,1.3440860215053765,0.0,0.8873114463176576,2.0100502512562817,0.5672149744753262,0.6609385327164573,0.0,0.8920606601248885,0.43898156277436345,0.33400133600534404,0.0,1.7809439002671414,0.0,0.0,0.4899559039686428,0.0,0.5973715651135005,1.304631441617743,0.33288948069241014,0.0,0.5943536404160475,0.0,0.48496605237633367,0.0,1.9398642095053347,0.5089058524173028,1.021972406745018,0.4955401387512388,0.9730781706130393,0.9487666034155597,0.9624639076034649,1.2106537530266344,1.2674271229404308,0.639386189258312,0.5112474437627812,0.23573785950023574,0.7328691828508611,0.0,0.0,0.6802721088435374,1.2040939193257074,0.0,0.0,0.0,0.36429872495446264,0.5966587112171838,0.379794910748196,1.3080444735120995,0.27909572983533354,0.7127583749109052,0.28826751225136926,0.0,0.0,0.3787878787878788,0.0,1.0554089709762533,0.49420479846848536,1.4018691588785046,0.9633911368015414,1.2894906511927788,0.0
important,0.0,1.7714791851195748,1.027749229188078,0.0,0.4570383912248629,0.0,0.0,0.5959475566150179,0.444642063139173,0.0,1.2474012474012475,0.9807126511932004,0.6138735420503376,0.39588281868566905,0.0,0.0,0.9643201542912248,0.0,1.2515644555694618,0.49504950495049505,0.8386916410399776,0.0,0.49333991119881604,0.0,0.41442188147534187,0.6720430107526882,0.0,0.0,0.0,0.0,0.0,0.5830903790087464,0.44603033006244425,0.0,0.0,0.5151983513652757,0.0,0.0,0.0,0.4899559039686428,1.3071895424836601,0.0,2.609262883235486,0.9986684420772304,0.0,1.188707280832095,0.5656108597285069,0.0,0.0,0.0,0.5089058524173028,0.510986203372509,0.4955401387512388,0.6487187804086928,0.0,0.48123195380173245,0.4035512510088781,0.25348542458808615,0.639386189258312,0.0,0.0,0.0,0.4965243296921549,1.1841326228537594,0.0,0.0,0.0,0.32992411745298583,0.9220839096357768,1.8214936247723132,0.2983293556085919,0.0,1.3080444735120995,0.8372871895060006,0.3563791874554526,0.8648025367541078,0.3414134516899966,1.3940520446096654,0.3787878787878788,0.3606202668589975,0.5277044854881267,0.49420479846848536,1.4018691588785046,1.445086705202312,1.2894906511927788,0.8583690987124463
least,0.0,1.7714791851195748,0.0,1.070090957731407,0.4570383912248629,0.4948045522018803,1.9351717464925011,0.0,1.3339261894175187,0.942507068803016,0.4158004158004158,0.9807126511932004,1.8416206261510129,0.7917656373713381,0.4574565416285453,0.0,0.9643201542912248,0.0,0.6257822277847309,0.0,0.2795638803466592,0.5452562704471101,0.49333991119881604,1.488095238095238,1.2432656444260257,0.0,0.0,0.0,1.0050251256281408,0.5672149744753262,0.0,0.5830903790087464,0.44603033006244425,0.8779631255487269,0.33400133600534404,0.0,0.44523597506678536,0.8775778850372971,1.9329896907216495,0.4899559039686428,0.43572984749455335,0.0,1.9569471624266144,0.0,0.42955326460481097,0.5943536404160475,1.1312217194570138,0.48496605237633367,0.0,0.9699321047526673,0.0,0.510986203372509,0.4955401387512388,0.6487187804086928,0.0,0.48123195380173245,0.8071025020177562,0.5069708491761723,0.0,0.6816632583503749,0.23573785950023574,0.36643459142543056,0.0,0.0,0.0,0.0,0.0,0.32992411745298583,0.4610419548178884,0.0,0.5966587112171838,1.1393847322445878,0.6540222367560498,0.27909572983533354,0.0,0.0,0.6828269033799932,0.0,0.0,0.721240533717995,0.0,0.49420479846848536,0.0,0.0,0.0,0.8583690987124463
question,1.7814726840855108,0.0,0.0,0.5350454788657035,1.8281535648994516,0.4948045522018803,0.9675858732462506,0.0,0.0,0.471253534401508,0.0,0.0,1.2277470841006752,0.0,0.9149130832570906,0.0,0.0,0.0,0.0,0.0,0.2795638803466592,0.5452562704471101,0.49333991119881604,0.0,0.8288437629506837,0.0,0.0,0.0,0.5025125628140704,0.0,1.3218770654329146,1.749271137026239,0.44603033006244425,0.43898156277436345,1.002004008016032,0.5151983513652757,0.0,0.8775778850372971,2.577319587628866,0.4899559039686428,0.43572984749455335,0.0,0.0,0.6657789613848203,1.288659793814433,0.2971768202080238,0.0,0.0,0.835421888053467,0.0,1.0178117048346056,0.510986203372509,0.4955401387512388,0.3243593902043464,0.0,0.48123195380173245,0.8071025020177562,0.7604562737642585,0.639386189258312,0.6816632583503749,0.47147571900047147,0.7328691828508611,0.9930486593843098,0.5920663114268797,0.0,0.6020469596628537,0.0,0.6598482349059717,0.0,0.36429872495446264,0.0,1.1393847322445878,0.0,0.5581914596706671,1.069137562366358,0.8648025367541078,1.3656538067599864,0.929368029739777,0.0,0.0,0.5277044854881267,0.4890026426951329,0.0,0.0,0.0,0.0
extent,0.0,0.0,1.541623843782117,0.0,0.4570383912248629,0.4948045522018803,0.0,1.1918951132300357,0.0,0.471253534401508,0.4158004158004158,0.0,0.6138735420503376,0.39588281868566905,0.9149130832570906,3.0395136778115504,0.0,0.0,0.0,0.49504950495049505,0.0,3.271537622682661,0.0,0.0,0.41442188147534187,0.0,3.0562347188264063,0.8873114463176576,1.0050251256281408,2.268859897901305,0.6609385327164573,0.5830903790087464,0.8920606601248885,1.3169446883230904,0.6680026720106881,0.5151983513652757,0.44523597506678536,0.0,0.0,0.9799118079372856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48496605237633367,0.0,0.0,0.0,0.510986203372509,0.9910802775024776,0.3243593902043464,0.0,0.0,0.4035512510088781,0.5069708491761723,0.0,1.0224948875255624,0.9429514380009429,0.36643459142543056,0.9930486593843098,0.0,0.0,0.0,0.0,0.9897723523589574,1.8441678192715536,0.36429872495446264,1.1933174224343677,1.1393847322445878,0.3270111183780249,1.1163829193413342,0.0,0.28826751225136926,0.0,0.4646840148698885,0.0,0.0,0.5277044854881267,0.4890026426951329,0.0,0.0,0.0,0.0
now,0.0,0.0,0.0,0.0,0.0,0.0,0.9675858732462506,0.0,0.444642063139173,0.471253534401508,0.8316008316008316,0.32690421706440015,0.0,0.39588281868566905,0.4574565416285453,0.0,0.6428801028608164,0.4837929366231253,0.0,1.4851485148514851,0.2795638803466592,0.5452562704471101,1.4800197335964478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3218770654329146,0.0,0.44603033006244425,0.43898156277436345,0.6680026720106881,0.0,0.44523597506678536,0.43878894251864853,0.6443298969072165,0.0,0.0,0.5973715651135005,0.0,0.33288948069241014,0.0,0.5943536404160475,0.0,0.0,0.4177109440267335,0.0,1.0178117048346056,0.0,0.4955401387512388,0.9730781706130393,0.0,0.48123195380173245,0.4035512510088781,1.520912547528517,0.639386189258312,1.1929107021131562,1.8859028760018859,1.099303774276292,0.9930486593843098,1.7761989342806395,0.0,0.0,0.0,0.0,0.9220839096357768,0.0,0.5966587112171838,0.759589821496392,0.6540222367560498,1.1163829193413342,0.0,0.28826751225136926,0.6828269033799932,0.0,0.3787878787878788,0.0,0.0,0.4890026426951329,1.4018691588785046,0.0,1.2894906511927788,0.42918454935622313
